,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country,Transaction_Day,Transaction_Month,Transaction_Hour,Full_Transaction_Time,Time Gap (hours),Day of Week
4657,TX0000004658,China,3194816.477062999,Stocks Transfer,2013-07-14 01:00:00,Person_8456,Luxury Goods,China,False,Illegal,10,1,Bank_423,Luxembourg,14,7,1,2013-07-14 02:00:00,2518.0,6
8434,TX0000008435,China,4304419.812476585,Property Purchase,2013-12-18 10:00:00,Person_8456,Arms Trade,India,False,Illegal,6,6,Bank_150,Cayman Islands,18,12,10,2013-12-18 20:00:00,3786.0,2
5224,TX0000005225,UK,3819086.993789611,Stocks Transfer,2013-08-06 16:00:00,Person_8457,Casinos,Brazil,False,Illegal,8,6,Bank_217,Panama,6,8,16,2013-08-07 08:00:00,0.0,1
9390,TX0000009391,South Africa,285590.3008832594,Cash Withdrawal,2014-01-27 06:00:00,Person_8458,Casinos,UK,True,Illegal,2,1,Bank_11,Cayman Islands,27,1,6,2014-01-27 12:00:00,0.0,0
6100,TX0000006101,South Africa,4146528.717505618,Cash Withdrawal,2013-09-12 04:00:00,Person_8459,Casinos,Russia,True,Illegal,1,6,Bank_405,Luxembourg,12,9,4,2013-09-12 08:00:00,0.0,3
1651,TX0000001652,Singapore,3826279.797924635,Cryptocurrency,2013-03-10 19:00:00,Person_846,Oil & Gas,Russia,False,Illegal,9,4,Bank_357,Cayman Islands,10,3,19,2013-03-11 14:00:00,0.0,6
9762,TX0000009763,UAE,1890967.3888354537,Cryptocurrency,2014-02-11 18:00:00,Person_8460,Finance,USA,False,Legal,9,5,Bank_324,Bahamas,11,2,18,2014-02-12 12:00:00,0.0,1
6813,TX0000006814,UAE,2220320.073768234,Property Purchase,2013-10-11 21:00:00,Person_8462,Construction,USA,False,Legal,10,8,Bank_301,Switzerland,11,10,21,2013-10-12 18:00:00,0.0,4
16,TX0000000017,Switzerland,3865495.571493546,Stocks Transfer,2013-01-01 16:00:00,Person_8463,Real Estate,South Africa,True,Illegal,6,1,Bank_311,Switzerland,1,1,16,2013-01-02 08:00:00,0.0,1
5673,TX0000005674,UK,2684943.321087482,Cash Withdrawal,2013-08-25 09:00:00,Person_8463,Construction,UK,False,Illegal,4,9,Bank_61,Switzerland,25,8,9,2013-08-25 18:00:00,5650.0,6
1086,TX0000001087,India,3702466.591885966,Stocks Transfer,2013-02-15 06:00:00,Person_8466,Construction,USA,False,Illegal,2,2,Bank_309,Singapore,15,2,6,2013-02-15 12:00:00,0.0,4
7675,TX0000007676,India,4151957.646835652,Stocks Transfer,2013-11-16 19:00:00,Person_8467,Oil & Gas,Singapore,True,Legal,2,4,Bank_171,Panama,16,11,19,2013-11-17 14:00:00,0.0,5
7432,TX0000007433,Singapore,3764891.307085974,Cash Withdrawal,2013-11-06 16:00:00,Person_8471,Construction,India,False,Legal,7,6,Bank_445,Singapore,6,11,16,2013-11-07 08:00:00,0.0,2
9645,TX0000009646,Brazil,4883319.697941371,Stocks Transfer,2014-02-06 21:00:00,Person_8472,Arms Trade,USA,False,Legal,8,4,Bank_154,Panama,6,2,21,2014-02-07 18:00:00,0.0,3
9555,TX0000009556,Russia,1020388.1669316608,Offshore Transfer,2014-02-03 03:00:00,Person_8475,Construction,UAE,False,Legal,1,4,Bank_263,Luxembourg,3,2,3,2014-02-03 06:00:00,0.0,0
4958,TX0000004959,India,3089376.5633367696,Property Purchase,2013-07-26 14:00:00,Person_8476,Construction,Switzerland,False,Illegal,2,7,Bank_380,Bahamas,26,7,14,2013-07-27 04:00:00,0.0,4
3571,TX0000003572,Singapore,2189924.4117989987,Cryptocurrency,2013-05-29 19:00:00,Person_8477,Oil & Gas,UAE,False,Illegal,3,4,Bank_264,Bahamas,29,5,19,2013-05-30 14:00:00,0.0,2
6536,TX0000006537,Brazil,662278.7267178858,Offshore Transfer,2013-09-30 08:00:00,Person_8477,Construction,India,True,Illegal,7,8,Bank_279,Singapore,30,9,8,2013-09-30 16:00:00,2954.0,0
8122,TX0000008123,USA,221325.33599923315,Offshore Transfer,2013-12-05 10:00:00,Person_8478,Real Estate,Brazil,True,Illegal,10,5,Bank_19,Singapore,5,12,10,2013-12-05 20:00:00,0.0,3
8838,TX0000008839,Switzerland,272902.58947264124,Stocks Transfer,2014-01-04 06:00:00,Person_8480,Arms Trade,Singapore,False,Illegal,8,0,Bank_104,Bahamas,4,1,6,2014-01-04 12:00:00,0.0,5
2450,TX0000002451,Switzerland,1066195.2276084856,Cryptocurrency,2013-04-13 02:00:00,Person_8481,Luxury Goods,Brazil,False,Illegal,1,7,Bank_169,Panama,13,4,2,2013-04-13 04:00:00,0.0,5
5615,TX0000005616,China,475870.4744286392,Offshore Transfer,2013-08-22 23:00:00,Person_8481,Luxury Goods,Singapore,False,Illegal,8,0,Bank_491,Bahamas,22,8,23,2013-08-23 22:00:00,3186.0,3
6873,TX0000006874,USA,264169.44767423626,Cash Withdrawal,2013-10-14 09:00:00,Person_8481,Real Estate,Singapore,False,Illegal,4,1,Bank_28,Panama,14,10,9,2013-10-14 18:00:00,1244.0,0
1430,TX0000001431,Singapore,3621436.637938427,Cryptocurrency,2013-03-01 14:00:00,Person_8482,Construction,India,False,Legal,10,0,Bank_200,Panama,1,3,14,2013-03-02 04:00:00,0.0,4
4531,TX0000004532,Singapore,3339879.1022552843,Stocks Transfer,2013-07-08 19:00:00,Person_8483,Arms Trade,India,False,Illegal,1,3,Bank_191,Bahamas,8,7,19,2013-07-09 14:00:00,0.0,0
5273,TX0000005274,Brazil,1092453.251454254,Offshore Transfer,2013-08-08 17:00:00,Person_8483,Construction,UK,False,Illegal,7,0,Bank_157,Switzerland,8,8,17,2013-08-09 10:00:00,740.0,3
2226,TX0000002227,Russia,4561948.975906048,Cash Withdrawal,2013-04-03 18:00:00,Person_8484,Arms Trade,UAE,False,Legal,6,8,Bank_95,Bahamas,3,4,18,2013-04-04 12:00:00,0.0,2
6691,TX0000006692,UK,1461484.7518041518,Cash Withdrawal,2013-10-06 19:00:00,Person_8484,Construction,USA,False,Illegal,4,3,Bank_201,Cayman Islands,6,10,19,2013-10-07 14:00:00,4466.0,6
3278,TX0000003279,Switzerland,4721822.703950169,Property Purchase,2013-05-17 14:00:00,Person_8485,Luxury Goods,China,True,Illegal,9,1,Bank_6,Singapore,17,5,14,2013-05-18 04:00:00,0.0,4
7387,TX0000007388,Russia,2142501.9092445555,Cryptocurrency,2013-11-04 19:00:00,Person_8485,Real Estate,India,False,Legal,5,5,Bank_202,Switzerland,4,11,19,2013-11-05 14:00:00,4114.0,0
489,TX0000000490,China,1168005.2783667785,Cryptocurrency,2013-01-21 09:00:00,Person_8486,Luxury Goods,UAE,False,Illegal,2,0,Bank_315,Cayman Islands,21,1,9,2013-01-21 18:00:00,0.0,0
4786,TX0000004787,UK,337711.34476362093,Property Purchase,2013-07-19 10:00:00,Person_8486,Oil & Gas,Russia,False,Legal,1,4,Bank_439,Singapore,19,7,10,2013-07-19 20:00:00,4298.0,4
2866,TX0000002867,Brazil,3086886.428058796,Offshore Transfer,2013-04-30 10:00:00,Person_8487,Real Estate,Brazil,False,Legal,10,0,Bank_77,Bahamas,30,4,10,2013-04-30 20:00:00,0.0,1
7221,TX0000007222,Brazil,1421776.22332652,Stocks Transfer,2013-10-28 21:00:00,Person_8489,Arms Trade,USA,False,Illegal,1,0,Bank_215,Singapore,28,10,21,2013-10-29 18:00:00,0.0,0
2753,TX0000002754,USA,3211086.9667784674,Cash Withdrawal,2013-04-25 17:00:00,Person_8493,Construction,Switzerland,True,Illegal,9,3,Bank_349,Panama,25,4,17,2013-04-26 10:00:00,0.0,3
3588,TX0000003589,India,4727578.49175744,Property Purchase,2013-05-30 12:00:00,Person_8493,Oil & Gas,Russia,False,Illegal,3,4,Bank_451,Switzerland,30,5,12,2013-05-31 00:00:00,830.0,3
6613,TX0000006614,Brazil,586495.9084314011,Cryptocurrency,2013-10-03 13:00:00,Person_8494,Oil & Gas,UK,False,Illegal,3,2,Bank_319,Panama,3,10,13,2013-10-04 02:00:00,0.0,3
7424,TX0000007425,Singapore,2819461.765210629,Stocks Transfer,2013-11-06 08:00:00,Person_8495,Casinos,China,False,Legal,4,9,Bank_258,Cayman Islands,6,11,8,2013-11-06 16:00:00,0.0,2
5426,TX0000005427,Russia,2565323.261885344,Offshore Transfer,2013-08-15 02:00:00,Person_8496,Finance,Switzerland,False,Illegal,3,2,Bank_320,Singapore,15,8,2,2013-08-15 04:00:00,0.0,3
6003,TX0000006004,Singapore,2001770.6840763048,Stocks Transfer,2013-09-08 03:00:00,Person_8496,Oil & Gas,USA,False,Legal,5,2,Bank_416,Switzerland,8,9,3,2013-09-08 06:00:00,578.0,6
8664,TX0000008665,USA,3506756.0442526084,Property Purchase,2013-12-28 00:00:00,Person_8496,Finance,UAE,False,Illegal,4,1,Bank_215,Cayman Islands,28,12,0,2013-12-28 00:00:00,2658.0,5
2390,TX0000002391,UAE,3653864.1652135607,Property Purchase,2013-04-10 14:00:00,Person_8498,Arms Trade,USA,False,Illegal,1,0,Bank_439,Bahamas,10,4,14,2013-04-11 04:00:00,0.0,2
9893,TX0000009894,Switzerland,4995136.055807481,Property Purchase,2014-02-17 05:00:00,Person_8498,Real Estate,Singapore,False,Illegal,8,5,Bank_244,Switzerland,17,2,5,2014-02-17 10:00:00,7494.0,0
2699,TX0000002700,Brazil,1214033.6102323085,Offshore Transfer,2013-04-23 11:00:00,Person_850,Oil & Gas,Singapore,True,Illegal,5,6,Bank_298,Cayman Islands,23,4,11,2013-04-23 22:00:00,0.0,1
6951,TX0000006952,UAE,3895869.8008070593,Cryptocurrency,2013-10-17 15:00:00,Person_850,Construction,Singapore,False,Illegal,1,5,Bank_245,Panama,17,10,15,2013-10-18 06:00:00,4256.0,3
8990,TX0000008991,Switzerland,2775087.087429623,Stocks Transfer,2014-01-10 14:00:00,Person_850,Arms Trade,Switzerland,False,Legal,1,7,Bank_159,Luxembourg,10,1,14,2014-01-11 04:00:00,2038.0,4
1235,TX0000001236,Russia,3578215.864119027,Stocks Transfer,2013-02-21 11:00:00,Person_8502,Luxury Goods,Singapore,True,Legal,6,7,Bank_251,Switzerland,21,2,11,2013-02-21 22:00:00,0.0,3
8809,TX0000008810,Russia,216268.2743497037,Offshore Transfer,2014-01-03 01:00:00,Person_8502,Real Estate,South Africa,True,Legal,4,6,Bank_114,Panama,3,1,1,2014-01-03 02:00:00,7564.0,4
9948,TX0000009949,UK,3141697.53886564,Property Purchase,2014-02-19 12:00:00,Person_8502,Arms Trade,South Africa,True,Illegal,8,5,Bank_409,Cayman Islands,19,2,12,2014-02-20 00:00:00,1150.0,2
3985,TX0000003986,Singapore,2462983.047969685,Cash Withdrawal,2013-06-16 01:00:00,Person_8503,Construction,India,False,Illegal,9,3,Bank_247,Cayman Islands,16,6,1,2013-06-16 02:00:00,0.0,6
2105,TX0000002106,UK,472203.6014448431,Stocks Transfer,2013-03-29 17:00:00,Person_8504,Construction,India,True,Legal,4,5,Bank_306,Luxembourg,29,3,17,2013-03-30 10:00:00,0.0,4
9583,TX0000009584,South Africa,1443541.7221118945,Cryptocurrency,2014-02-04 07:00:00,Person_8504,Oil & Gas,Russia,False,Legal,1,5,Bank_487,Cayman Islands,4,2,7,2014-02-04 14:00:00,7468.0,1
514,TX0000000515,Brazil,2212802.495029437,Cash Withdrawal,2013-01-22 10:00:00,Person_8505,Arms Trade,India,False,Illegal,7,2,Bank_398,Luxembourg,22,1,10,2013-01-22 20:00:00,0.0,1
2012,TX0000002013,UK,1144811.082628443,Cryptocurrency,2013-03-25 20:00:00,Person_8506,Arms Trade,China,False,Illegal,9,1,Bank_416,Cayman Islands,25,3,20,2013-03-26 16:00:00,0.0,0
5177,TX0000005178,South Africa,3131955.570264057,Offshore Transfer,2013-08-04 17:00:00,Person_8506,Casinos,India,False,Illegal,4,5,Bank_126,Panama,4,8,17,2013-08-05 10:00:00,3162.0,6
1629,TX0000001630,India,3245040.160569035,Stocks Transfer,2013-03-09 21:00:00,Person_8508,Luxury Goods,UAE,False,Illegal,1,3,Bank_201,Switzerland,9,3,21,2013-03-10 18:00:00,0.0,5
2915,TX0000002916,USA,1854888.868433995,Cash Withdrawal,2013-05-02 11:00:00,Person_8508,Arms Trade,Singapore,False,Illegal,10,1,Bank_265,Bahamas,2,5,11,2013-05-02 22:00:00,1276.0,3
5343,TX0000005344,Russia,685859.1497364495,Property Purchase,2013-08-11 15:00:00,Person_851,Finance,India,False,Illegal,7,6,Bank_73,Singapore,11,8,15,2013-08-12 06:00:00,0.0,6
5659,TX0000005660,South Africa,4870025.82135509,Stocks Transfer,2013-08-24 19:00:00,Person_851,Real Estate,UK,True,Illegal,5,3,Bank_130,Singapore,24,8,19,2013-08-25 14:00:00,320.0,5
406,TX0000000407,UK,3081256.5394733115,Property Purchase,2013-01-17 22:00:00,Person_8511,Casinos,Russia,True,Illegal,10,9,Bank_315,Panama,17,1,22,2013-01-18 20:00:00,0.0,3
8478,TX0000008479,India,4951270.206787985,Stocks Transfer,2013-12-20 06:00:00,Person_8511,Arms Trade,India,True,Illegal,2,2,Bank_340,Bahamas,20,12,6,2013-12-20 12:00:00,8056.0,4
5428,TX0000005429,UK,1437593.120159164,Property Purchase,2013-08-15 04:00:00,Person_8512,Real Estate,South Africa,False,Illegal,6,3,Bank_289,Panama,15,8,4,2013-08-15 08:00:00,0.0,3
7041,TX0000007042,Singapore,4263616.394438644,Stocks Transfer,2013-10-21 09:00:00,Person_8513,Casinos,Switzerland,False,Illegal,1,5,Bank_28,Switzerland,21,10,9,2013-10-21 18:00:00,0.0,0
9104,TX0000009105,Singapore,756869.5931360049,Property Purchase,2014-01-15 08:00:00,Person_8514,Oil & Gas,USA,False,Illegal,1,8,Bank_265,Luxembourg,15,1,8,2014-01-15 16:00:00,0.0,2
9078,TX0000009079,USA,4587851.437941978,Offshore Transfer,2014-01-14 06:00:00,Person_8517,Luxury Goods,UAE,False,Illegal,1,0,Bank_362,Panama,14,1,6,2014-01-14 12:00:00,0.0,1
4793,TX0000004794,USA,4545786.73309038,Property Purchase,2013-07-19 17:00:00,Person_8519,Construction,China,False,Illegal,9,1,Bank_162,Bahamas,19,7,17,2013-07-20 10:00:00,0.0,4
4615,TX0000004616,UK,4056915.743406772,Cash Withdrawal,2013-07-12 07:00:00,Person_8521,Construction,Singapore,False,Illegal,5,6,Bank_470,Switzerland,12,7,7,2013-07-12 14:00:00,0.0,4
4596,TX0000004597,Switzerland,1534246.6341387986,Property Purchase,2013-07-11 12:00:00,Person_8523,Luxury Goods,China,False,Illegal,5,2,Bank_8,Switzerland,11,7,12,2013-07-12 00:00:00,0.0,3
3007,TX0000003008,India,4727276.525392098,Cryptocurrency,2013-05-06 07:00:00,Person_8524,Real Estate,Russia,False,Legal,6,2,Bank_452,Singapore,6,5,7,2013-05-06 14:00:00,0.0,0
3659,TX0000003660,Brazil,2307358.797298347,Cash Withdrawal,2013-06-02 11:00:00,Person_8524,Arms Trade,South Africa,False,Illegal,5,3,Bank_100,Switzerland,2,6,11,2013-06-02 22:00:00,656.0,6
2347,TX0000002348,UK,1760220.3550187782,Cryptocurrency,2013-04-08 19:00:00,Person_8526,Casinos,Brazil,True,Illegal,5,7,Bank_444,Cayman Islands,8,4,19,2013-04-09 14:00:00,0.0,0
2384,TX0000002385,South Africa,2751056.3858868964,Cash Withdrawal,2013-04-10 08:00:00,Person_8528,Luxury Goods,USA,True,Illegal,1,9,Bank_5,Bahamas,10,4,8,2013-04-10 16:00:00,0.0,2
5518,TX0000005519,Brazil,4235328.20107914,Offshore Transfer,2013-08-18 22:00:00,Person_8528,Arms Trade,India,False,Illegal,8,6,Bank_410,Singapore,18,8,22,2013-08-19 20:00:00,3148.0,6
5519,TX0000005520,USA,2962982.6374231875,Stocks Transfer,2013-08-18 23:00:00,Person_8528,Luxury Goods,Brazil,False,Illegal,9,7,Bank_302,Bahamas,18,8,23,2013-08-19 22:00:00,2.0,6
8072,TX0000008073,Russia,2366174.9737051027,Cash Withdrawal,2013-12-03 08:00:00,Person_8528,Oil & Gas,Russia,False,Illegal,4,2,Bank_13,Luxembourg,3,12,8,2013-12-03 16:00:00,2538.0,1
9748,TX0000009749,Switzerland,2011678.134770949,Cryptocurrency,2014-02-11 04:00:00,Person_8528,Casinos,India,False,Illegal,3,8,Bank_434,Switzerland,11,2,4,2014-02-11 08:00:00,1672.0,1
3242,TX0000003243,Singapore,860891.7370397177,Offshore Transfer,2013-05-16 02:00:00,Person_8529,Construction,Switzerland,False,Legal,7,5,Bank_107,Singapore,16,5,2,2013-05-16 04:00:00,0.0,3
1057,TX0000001058,Brazil,1091460.6349424217,Cryptocurrency,2013-02-14 01:00:00,Person_853,Finance,Switzerland,True,Illegal,1,6,Bank_478,Panama,14,2,1,2013-02-14 02:00:00,0.0,3
2996,TX0000002997,Russia,1555444.1911315543,Property Purchase,2013-05-05 20:00:00,Person_853,Construction,UK,True,Legal,5,0,Bank_299,Cayman Islands,5,5,20,2013-05-06 16:00:00,1958.0,6
6250,TX0000006251,India,1584934.236921084,Cryptocurrency,2013-09-18 10:00:00,Person_853,Luxury Goods,UK,True,Illegal,2,1,Bank_182,Bahamas,18,9,10,2013-09-18 20:00:00,3244.0,2
4211,TX0000004212,UAE,382308.1395015496,Cash Withdrawal,2013-06-25 11:00:00,Person_8531,Finance,India,False,Illegal,8,8,Bank_227,Panama,25,6,11,2013-06-25 22:00:00,0.0,1
4556,TX0000004557,South Africa,3247936.336415312,Offshore Transfer,2013-07-09 20:00:00,Person_8531,Oil & Gas,India,False,Illegal,4,1,Bank_185,Cayman Islands,9,7,20,2013-07-10 16:00:00,354.0,1
5169,TX0000005170,India,3064186.69343741,Offshore Transfer,2013-08-04 09:00:00,Person_8531,Construction,China,False,Legal,8,2,Bank_481,Cayman Islands,4,8,9,2013-08-04 18:00:00,602.0,6
6646,TX0000006647,USA,1717824.896579156,Offshore Transfer,2013-10-04 22:00:00,Person_8532,Real Estate,USA,False,Illegal,2,1,Bank_98,Switzerland,4,10,22,2013-10-05 20:00:00,0.0,4
7717,TX0000007718,India,3784698.2032549446,Cryptocurrency,2013-11-18 13:00:00,Person_8533,Real Estate,UAE,True,Illegal,6,0,Bank_363,Bahamas,18,11,13,2013-11-19 02:00:00,0.0,0
9576,TX0000009577,Switzerland,1266983.5575021494,Cryptocurrency,2014-02-04 00:00:00,Person_8536,Oil & Gas,India,False,Illegal,2,3,Bank_335,Bahamas,4,2,0,2014-02-04 00:00:00,0.0,1
1257,TX0000001258,UK,3561346.1698092087,Cryptocurrency,2013-02-22 09:00:00,Person_8537,Finance,Russia,False,Illegal,3,4,Bank_198,Bahamas,22,2,9,2013-02-22 18:00:00,0.0,4
5342,TX0000005343,Switzerland,594775.4598728647,Cryptocurrency,2013-08-11 14:00:00,Person_8539,Casinos,UK,False,Legal,5,9,Bank_286,Panama,11,8,14,2013-08-12 04:00:00,0.0,6
6974,TX0000006975,USA,186458.6971020697,Cash Withdrawal,2013-10-18 14:00:00,Person_854,Construction,Switzerland,False,Illegal,10,4,Bank_105,Bahamas,18,10,14,2013-10-19 04:00:00,0.0,4
6389,TX0000006390,India,2863215.348956015,Property Purchase,2013-09-24 05:00:00,Person_8540,Casinos,UAE,False,Legal,7,4,Bank_222,Bahamas,24,9,5,2013-09-24 10:00:00,0.0,1
9508,TX0000009509,USA,595314.1406675802,Property Purchase,2014-02-01 04:00:00,Person_8540,Oil & Gas,Singapore,False,Illegal,5,8,Bank_61,Singapore,1,2,4,2014-02-01 08:00:00,3118.0,5
358,TX0000000359,South Africa,3318328.3750220737,Stocks Transfer,2013-01-15 22:00:00,Person_8541,Construction,UAE,False,Illegal,1,9,Bank_357,Bahamas,15,1,22,2013-01-16 20:00:00,0.0,1
4287,TX0000004288,Switzerland,3460616.7578526307,Property Purchase,2013-06-28 15:00:00,Person_8542,Real Estate,China,False,Illegal,5,1,Bank_476,Bahamas,28,6,15,2013-06-29 06:00:00,0.0,4
6157,TX0000006158,Switzerland,4309705.98018959,Cryptocurrency,2013-09-14 13:00:00,Person_8542,Real Estate,Brazil,False,Illegal,1,6,Bank_486,Singapore,14,9,13,2013-09-15 02:00:00,1868.0,5
7736,TX0000007737,Brazil,3427378.35582706,Stocks Transfer,2013-11-19 08:00:00,Person_8542,Finance,China,False,Illegal,3,5,Bank_490,Singapore,19,11,8,2013-11-19 16:00:00,1574.0,1
3102,TX0000003103,India,4953218.251803373,Offshore Transfer,2013-05-10 06:00:00,Person_8543,Construction,Singapore,False,Illegal,7,6,Bank_193,Panama,10,5,6,2013-05-10 12:00:00,0.0,4
252,TX0000000253,UAE,1389318.1126343184,Offshore Transfer,2013-01-11 12:00:00,Person_8545,Casinos,South Africa,False,Legal,10,1,Bank_365,Switzerland,11,1,12,2013-01-12 00:00:00,0.0,4
5626,TX0000005627,Singapore,127197.0749210272,Property Purchase,2013-08-23 10:00:00,Person_8548,Real Estate,Brazil,False,Legal,3,3,Bank_36,Bahamas,23,8,10,2013-08-23 20:00:00,0.0,4
9217,TX0000009218,Brazil,4360578.365093579,Stocks Transfer,2014-01-20 01:00:00,Person_8548,Luxury Goods,USA,False,Illegal,6,2,Bank_108,Panama,20,1,1,2014-01-20 02:00:00,3582.0,0
3457,TX0000003458,Russia,2019125.307519979,Property Purchase,2013-05-25 01:00:00,Person_855,Luxury Goods,India,True,Illegal,1,9,Bank_304,Luxembourg,25,5,1,2013-05-25 02:00:00,0.0,5
8468,TX0000008469,China,3691491.379335776,Property Purchase,2013-12-19 20:00:00,Person_855,Oil & Gas,China,False,Legal,9,5,Bank_235,Switzerland,19,12,20,2013-12-20 16:00:00,5030.0,3
7233,TX0000007234,China,466844.0804515432,Cash Withdrawal,2013-10-29 09:00:00,Person_8552,Finance,Russia,False,Legal,1,8,Bank_64,Cayman Islands,29,10,9,2013-10-29 18:00:00,0.0,1
7987,TX0000007988,UAE,1520159.2259681148,Offshore Transfer,2013-11-29 19:00:00,Person_8552,Luxury Goods,Brazil,False,Illegal,4,5,Bank_243,Cayman Islands,29,11,19,2013-11-30 14:00:00,764.0,4
6387,TX0000006388,USA,4886707.159019758,Property Purchase,2013-09-24 03:00:00,Person_8553,Construction,South Africa,False,Legal,7,7,Bank_215,Bahamas,24,9,3,2013-09-24 06:00:00,0.0,1
1812,TX0000001813,Singapore,3103505.780634469,Property Purchase,2013-03-17 12:00:00,Person_8554,Real Estate,UAE,False,Illegal,10,5,Bank_277,Cayman Islands,17,3,12,2013-03-18 00:00:00,0.0,6
4619,TX0000004620,South Africa,295080.87811174936,Property Purchase,2013-07-12 11:00:00,Person_8554,Real Estate,UAE,False,Illegal,2,0,Bank_294,Bahamas,12,7,11,2013-07-12 22:00:00,2806.0,4
8521,TX0000008522,Singapore,261289.39227633984,Stocks Transfer,2013-12-22 01:00:00,Person_8555,Construction,Brazil,False,Illegal,4,7,Bank_369,Panama,22,12,1,2013-12-22 02:00:00,0.0,6
1507,TX0000001508,UAE,664866.6757082673,Cash Withdrawal,2013-03-04 19:00:00,Person_8556,Finance,Brazil,False,Legal,4,4,Bank_363,Switzerland,4,3,19,2013-03-05 14:00:00,0.0,0
7715,TX0000007716,Russia,3590193.345369609,Cryptocurrency,2013-11-18 11:00:00,Person_8557,Real Estate,UK,False,Illegal,4,1,Bank_68,Panama,18,11,11,2013-11-18 22:00:00,0.0,0
6565,TX0000006566,Singapore,2109569.658347513,Stocks Transfer,2013-10-01 13:00:00,Person_856,Casinos,Russia,False,Illegal,10,2,Bank_367,Cayman Islands,1,10,13,2013-10-02 02:00:00,0.0,1
9954,TX0000009955,India,4693213.253610532,Property Purchase,2014-02-19 18:00:00,Person_856,Construction,Singapore,False,Illegal,4,9,Bank_371,Cayman Islands,19,2,18,2014-02-20 12:00:00,3394.0,2
858,TX0000000859,Russia,1083220.5069324414,Stocks Transfer,2013-02-05 18:00:00,Person_8560,Luxury Goods,China,False,Illegal,2,0,Bank_57,Cayman Islands,5,2,18,2013-02-06 12:00:00,0.0,1
4725,TX0000004726,UK,976807.7833318296,Offshore Transfer,2013-07-16 21:00:00,Person_8561,Casinos,Singapore,True,Legal,9,6,Bank_344,Luxembourg,16,7,21,2013-07-17 18:00:00,0.0,1
4885,TX0000004886,Russia,346843.660777511,Stocks Transfer,2013-07-23 13:00:00,Person_8562,Finance,Brazil,False,Legal,8,2,Bank_195,Switzerland,23,7,13,2013-07-24 02:00:00,0.0,1
1312,TX0000001313,UK,1379283.359731498,Property Purchase,2013-02-24 16:00:00,Person_8563,Luxury Goods,UK,False,Illegal,4,0,Bank_199,Panama,24,2,16,2013-02-25 08:00:00,0.0,6
6451,TX0000006452,Russia,845349.145704772,Property Purchase,2013-09-26 19:00:00,Person_8563,Construction,UK,False,Legal,9,5,Bank_295,Cayman Islands,26,9,19,2013-09-27 14:00:00,5142.0,3
1200,TX0000001201,Singapore,1171127.4505113766,Stocks Transfer,2013-02-20 00:00:00,Person_8564,Luxury Goods,UAE,False,Illegal,4,9,Bank_480,Luxembourg,20,2,0,2013-02-20 00:00:00,0.0,2
7644,TX0000007645,China,3058082.87814934,Cash Withdrawal,2013-11-15 12:00:00,Person_8564,Luxury Goods,Russia,False,Illegal,7,0,Bank_131,Switzerland,15,11,12,2013-11-16 00:00:00,6456.0,4
6932,TX0000006933,Singapore,3377243.9093653327,Offshore Transfer,2013-10-16 20:00:00,Person_8568,Oil & Gas,UK,False,Legal,9,2,Bank_85,Cayman Islands,16,10,20,2013-10-17 16:00:00,0.0,2
2490,TX0000002491,UAE,2895608.394125948,Property Purchase,2013-04-14 18:00:00,Person_8571,Casinos,Switzerland,True,Legal,8,5,Bank_313,Singapore,14,4,18,2013-04-15 12:00:00,0.0,6
2381,TX0000002382,Russia,3733494.4614258152,Offshore Transfer,2013-04-10 05:00:00,Person_8572,Finance,USA,False,Illegal,8,5,Bank_29,Switzerland,10,4,5,2013-04-10 10:00:00,0.0,2
